date,flight_sorties,is_holiday,user_type,enterprise_name,admin_region,aircraft_model,day_of_week,cross_region,time_slot,flight_duration,flight_distance,altitude_interval,aircraft_category,entity_id
2023-07-06,5,No,Unknown,XAG,Baoan,Matrice 300,Thursday,Nanshan-Luohu,08:00-09:00,39,4.084318157352695,0-100m,Consumer,Entity_113
2023-07-11,4,No,Individual,Ent_48,Longgang,Agras T40,Tuesday,Futian-Nanshan,07:00-08:00,40,10.485758429211673,100-300m,Passenger,Entity_34
2023-02-07,3,No,Individual,Ent_13,Nanshan,EH216,Tuesday,Longgang-Luohu,17:00-18:00,38,1.0204935872657297,100-300m,Passenger,Entity_100
2023-05-26,3,No,Unknown,Ent_23,Nanshan,V1500,Friday,Baoan-Longgang,06:00-07:00,37,12.917768993791515,0-100m,Consumer,Entity_131
2023-04-02,2,Yes,Individual,Ent_87,Baoan,V1500,Sunday,Nanshan-Baoan,16:00-17:00,17,13.439153928236117,>600m,Consumer,Entity_145
2023-07-11,1,No,Enterprise,Ent_6,Baoan,Mavic 3,Tuesday,Nanshan-Baoan,08:00-09:00,24,12.666974822883057,300-600m,Industrial,Entity_84
2023-03-27,1,No,Unknown,Ent_45,Nanshan,Agras T40,Monday,Luohu-Baoan,11:00-12:00,38,6.3538468756468065,0-100m,Logistics,Entity_31
2023-04-28,1,No,Unknown,Ent_57,Nanshan,V1500,Friday,Nanshan-Luohu,18:00-19:00,26,2.2641194934363513,0-100m,Passenger,Entity_3
2023-10-03,1,No,Enterprise,Ent_98,Longgang,V1500,Tuesday,Longgang-Nanshan,10:00-11:00,37,15.35008884662847,0-100m,Consumer,Entity_137
2023-06-23,4,No,Unknown,Ent_58,Nanshan,EH216,Friday,Longgang-Futian,17:00-18:00,28,4.537816944412763,100-300m,Consumer,Entity_117
2023-02-13,3,No,Individual,DJI,Baoan,V1500,Monday,Nanshan-Baoan,20:00-21:00,8,5.777687530546312,>600m,Logistics,Entity_77
2023-12-01,4,No,Individual,Ent_4,Nanshan,V1500,Friday,Futian-Baoan,12:00-13:00,46,8.444935993330244,0-100m,Industrial,Entity_20
2023-02-21,5,No,Enterprise,Ent_56,Longgang,Agras T40,Tuesday,Luohu-Futian,09:00-10:00,24,4.2443850540051695,>600m,Passenger,Entity_123
2023-07-02,1,Yes,Unknown,Ent_25,Longgang,Matrice 300,Sunday,Nanshan-Longgang,10:00-11:00,53,4.41171514155314,100-300m,Consumer,Entity_63
2023-07-12,4,No,Enterprise,Ent_7,Luohu,Matrice 300,Wednesday,Longgang-Futian,15:00-16:00,13,1.9238061906556028,300-600m,Industrial,Entity_147
2023-09-27,4,No,Enterprise,Ent_91,Futian,Agras T40,Wednesday,Luohu-Baoan,18:00-19:00,14,13.179741915761937,100-300m,Consumer,Entity_5
2023-01-28,5,Yes,Individual,Ent_16,Longgang,Mavic 3,Saturday,Futian-Longgang,12:00-13:00,52,9.725250278359768,300-600m,Passenger,Entity_76
2023-10-09,4,No,Unknown,Ent_3,Nanshan,V1500,Monday,Futian-Baoan,06:00-07:00,30,9.970748227913987,0-100m,Consumer,Entity_182
2023-06-15,3,No,Enterprise,Ent_35,Longgang,Mavic 3,Thursday,Baoan-Nanshan,19:00-20:00,38,17.560606325385663,100-300m,Industrial,Entity_176
2023-11-16,2,No,Unknown,Ent_49,Futian,V1500,Thursday,Nanshan-Futian,16:00-17:00,10,0.5268611737270774,300-600m,Industrial,Entity_178
2023-01-25,1,No,Individual,XAG,Nanshan,Agras T40,Wednesday,Nanshan-Longgang,17:00-18:00,60,12.9914147279563,300-600m,Passenger,Entity_172
2023-12-13,5,No,Individual,Ent_7,Nanshan,V1500,Wednesday,Luohu-Nanshan,12:00-13:00,5,6.809869906387956,>600m,Consumer,Entity_99
2023-06-17,3,Yes,Unknown,Ent_60,Futian,EH216,Saturday,Futian-Luohu,16:00-17:00,28,15.805274036737199,0-100m,Logistics,Entity_49
2023-11-29,1,No,Enterprise,Ent_80,Longgang,V1500,Wednesday,Longgang-Nanshan,19:00-20:00,25,18.526584504084735,0-100m,Logistics,Entity_17
2023-09-16,1,Yes,Unknown,Ent_55,Luohu,EH216,Saturday,Nanshan-Nanshan,06:00-07:00,25,10.330360554848138,100-300m,Industrial,Entity_114
2023-09-16,1,Yes,Individual,Ent_18,Nanshan,Mavic 3,Saturday,Baoan-Baoan,12:00-13:00,44,7.432339915765473,>600m,Consumer,Entity_105
2023-11-18,1,Yes,Unknown,Ent_54,Futian,V1500,Saturday,Longgang-Nanshan,20:00-21:00,55,1.4512157973425894,300-600m,Passenger,Entity_111
2023-06-28,2,No,Individual,Ent_20,Longgang,Agras T40,Wednesday,Futian-Longgang,10:00-11:00,43,11.103355358412841,>600m,Consumer,Entity_84
2023-10-16,2,No,Unknown,Ent_98,Longgang,Mavic 3,Monday,Baoan-Longgang,18:00-19:00,42,15.737120315810712,0-100m,Industrial,Entity_62
2023-03-24,3,No,Individual,Ent_90,Longgang,EH216,Friday,Futian-Baoan,16:00-17:00,20,6.323877431360509,300-600m,Consumer,Entity_157
2023-02-09,1,No,Individual,Ent_75,Baoan,EH216,Thursday,Futian-Baoan,08:00-09:00,56,15.693859026330472,100-300m,Passenger,Entity_6
2023-05-28,2,Yes,Enterprise,Ent_26,Baoan,Mavic 3,Sunday,Luohu-Longgang,16:00-17:00,45,7.565028493005792,0-100m,Logistics,Entity_190
2023-03-05,2,Yes,Unknown,Ent_2,Nanshan,Matrice 300,Sunday,Baoan-Nanshan,21:00-22:00,41,6.196706902467667,>600m,Industrial,Entity_78
2023-09-17,1,Yes,Enterprise,Aerofugia,Nanshan,Agras T40,Sunday,Futian-Baoan,07:00-08:00,16,8.534487244358544,>600m,Passenger,Entity_84
2023-07-22,2,Yes,Enterprise,Ent_58,Longgang,Agras T40,Saturday,Futian-Luohu,12:00-13:00,28,19.91467146879704,0-100m,Logistics,Entity_48
2023-07-21,1,No,Enterprise,Ent_25,Futian,EH216,Friday,Nanshan-Nanshan,13:00-14:00,59,14.942070087752269,0-100m,Passenger,Entity_116
2023-08-05,2,Yes,Unknown,Ent_36,Luohu,Matrice 300,Saturday,Nanshan-Nanshan,18:00-19:00,15,7.576441799003081,300-600m,Passenger,Entity_105
2023-10-31,3,No,Unknown,Ent_77,Futian,Mavic 3,Tuesday,Longgang-Nanshan,12:00-13:00,51,8.043162076071148,100-300m,Industrial,Entity_29
2023-05-05,3,No,Unknown,Ent_74,Luohu,V1500,Friday,Baoan-Luohu,10:00-11:00,56,6.772550232430722,>600m,Logistics,Entity_193
2023-09-13,1,No,Individual,Ent_78,Luohu,Mavic 3,Wednesday,Luohu-Baoan,13:00-14:00,19,2.600216168405216,>600m,Industrial,Entity_107
2023-11-10,3,No,Enterprise,Ent_98,Nanshan,EH216,Friday,Futian-Luohu,20:00-21:00,46,2.562991470233476,300-600m,Industrial,Entity_144
2023-03-26,5,Yes,Individual,Ent_12,Nanshan,Agras T40,Sunday,Nanshan-Nanshan,19:00-20:00,16,11.434355247798775,100-300m,Logistics,Entity_45
2023-12-02,5,Yes,Enterprise,Ent_83,Luohu,Matrice 300,Saturday,Longgang-Longgang,10:00-11:00,27,12.774970001195875,>600m,Consumer,Entity_36
2023-08-04,5,No,Enterprise,Ent_50,Nanshan,V1500,Friday,Luohu-Baoan,15:00-16:00,18,12.42191136594577,300-600m,Passenger,Entity_123
2023-10-09,1,No,Unknown,Ent_29,Luohu,EH216,Monday,Luohu-Nanshan,16:00-17:00,9,9.100864200761663,>600m,Logistics,Entity_131
2023-07-15,5,Yes,Enterprise,Ent_20,Longgang,Matrice 300,Saturday,Baoan-Nanshan,13:00-14:00,26,2.72951256695013,>600m,Passenger,Entity_13
2023-01-02,2,No,Individual,Ent_51,Longgang,V1500,Monday,Baoan-Futian,13:00-14:00,21,8.501610418600706,100-300m,Industrial,Entity_135
2023-08-15,5,No,Enterprise,Ent_23,Futian,EH216,Tuesday,Luohu-Baoan,21:00-22:00,50,12.065238420124864,>600m,Consumer,Entity_31
2023-10-31,4,No,Enterprise,Ent_69,Baoan,V1500,Tuesday,Baoan-Baoan,09:00-10:00,26,16.24671074240822,>600m,Industrial,Entity_199
2023-01-30,4,No,Individual,Ent_70,Nanshan,V1500,Monday,Baoan-Baoan,08:00-09:00,48,6.790185861442127,0-100m,Industrial,Entity_7
2023-08-22,3,No,Enterprise,Ent_92,Baoan,Mavic 3,Tuesday,Longgang-Luohu,07:00-08:00,56,2.2508105035492694,0-100m,Logistics,Entity_152
2023-09-20,3,No,Unknown,Ent_64,Longgang,Matrice 300,Wednesday,Nanshan-Nanshan,10:00-11:00,54,16.953563704123926,0-100m,Passenger,Entity_181
2023-02-09,3,No,Unknown,Ent_7,Nanshan,V1500,Thursday,Luohu-Futian,17:00-18:00,35,6.403019221238786,300-600m,Passenger,Entity_58
2023-10-29,5,Yes,Individual,EHang,Futian,Agras T40,Sunday,Futian-Baoan,07:00-08:00,60,2.501747234089972,0-100m,Consumer,Entity_100
2023-04-30,4,Yes,Individual,Ent_96,Futian,V1500,Sunday,Baoan-Futian,11:00-12:00,6,11.737378538392807,100-300m,Logistics,Entity_90
2023-02-28,2,No,Enterprise,Ent_82,Luohu,Agras T40,Tuesday,Longgang-Baoan,06:00-07:00,19,7.369151364800078,>600m,Passenger,Entity_29
2023-01-13,4,No,Unknown,Ent_97,Luohu,Matrice 300,Friday,Baoan-Nanshan,15:00-16:00,45,0.5646396302130704,>600m,Consumer,Entity_70
2023-10-06,5,No,Individual,Ent_81,Nanshan,EH216,Friday,Baoan-Nanshan,14:00-15:00,52,13.223426633193839,100-300m,Passenger,Entity_3
2023-03-10,4,No,Enterprise,Ent_78,Futian,Mavic 3,Friday,Luohu-Nanshan,07:00-08:00,58,2.132751281552984,300-600m,Passenger,Entity_49
2023-09-19,5,No,Individual,Ent_64,Luohu,V1500,Tuesday,Nanshan-Nanshan,13:00-14:00,14,5.831535322986821,100-300m,Passenger,Entity_188
2023-08-28,1,No,Individual,Ent_34,Luohu,Mavic 3,Monday,Nanshan-Baoan,14:00-15:00,13,2.1504694276058616,0-100m,Logistics,Entity_99
2023-10-16,5,No,Enterprise,Ent_98,Longgang,Agras T40,Monday,Baoan-Futian,07:00-08:00,14,11.841850257163859,300-600m,Logistics,Entity_198
2023-03-24,3,No,Enterprise,Ent_93,Longgang,Matrice 300,Friday,Baoan-Futian,08:00-09:00,30,16.799503286389516,0-100m,Consumer,Entity_181
2023-08-12,1,Yes,Unknown,Ent_33,Longgang,Matrice 300,Saturday,Luohu-Longgang,18:00-19:00,16,13.844225595096928,100-300m,Industrial,Entity_91
2023-03-21,1,No,Unknown,Ent_59,Longgang,Matrice 300,Tuesday,Nanshan-Futian,14:00-15:00,16,4.661405798117052,300-600m,Consumer,Entity_176
2023-11-24,2,No,Enterprise,Ent_63,Futian,Mavic 3,Friday,Luohu-Futian,13:00-14:00,15,11.104383412423996,0-100m,Logistics,Entity_116
2023-04-24,2,No,Enterprise,Ent_34,Luohu,EH216,Monday,Longgang-Futian,21:00-22:00,6,19.180689309859428,100-300m,Industrial,Entity_61
2023-07-05,5,No,Individual,Ent_18,Luohu,Mavic 3,Wednesday,Nanshan-Futian,11:00-12:00,8,15.624731266125904,>600m,Consumer,Entity_165
2023-04-15,5,Yes,Enterprise,Ent_74,Luohu,Mavic 3,Saturday,Baoan-Nanshan,15:00-16:00,27,12.365541972807426,300-600m,Logistics,Entity_5
2023-08-30,2,No,Unknown,Ent_70,Longgang,Matrice 300,Wednesday,Nanshan-Longgang,14:00-15:00,34,9.613107201058149,300-600m,Consumer,Entity_38
2023-07-18,2,No,Individual,Ent_50,Futian,Matrice 300,Tuesday,Luohu-Luohu,15:00-16:00,39,12.067979131316134,0-100m,Logistics,Entity_145
2023-05-05,1,No,Enterprise,Ent_40,Baoan,Matrice 300,Friday,Baoan-Futian,18:00-19:00,22,18.39586395964339,>600m,Passenger,Entity_150
2023-01-06,1,No,Individual,Ent_38,Longgang,Mavic 3,Friday,Futian-Longgang,17:00-18:00,35,5.392909779859424,0-100m,Consumer,Entity_128
2023-10-19,4,No,Enterprise,Ent_27,Nanshan,EH216,Thursday,Baoan-Baoan,17:00-18:00,60,7.28352297993372,0-100m,Consumer,Entity_105
2023-11-28,2,No,Individual,Ent_86,Longgang,Matrice 300,Tuesday,Luohu-Baoan,15:00-16:00,12,8.932635995483405,0-100m,Passenger,Entity_9
2023-03-20,4,No,Individual,Ent_56,Nanshan,EH216,Monday,Luohu-Baoan,06:00-07:00,33,7.450284748643516,0-100m,Passenger,Entity_164
2023-03-25,2,Yes,Individual,Ent_72,Luohu,Agras T40,Saturday,Futian-Longgang,09:00-10:00,32,9.517529816830962,300-600m,Logistics,Entity_134
2023-03-22,3,No,Unknown,AutoFlight,Luohu,EH216,Wednesday,Luohu-Longgang,06:00-07:00,44,4.067621036723468,300-600m,Logistics,Entity_197
2023-09-27,3,No,Unknown,Ent_84,Luohu,Matrice 300,Wednesday,Luohu-Baoan,06:00-07:00,57,3.096210004918717,300-600m,Consumer,Entity_143
2023-04-24,4,No,Unknown,Ent_14,Baoan,Mavic 3,Monday,Longgang-Nanshan,06:00-07:00,9,18.26933890767501,>600m,Logistics,Entity_10
2023-02-12,1,Yes,Individual,Ent_37,Longgang,Matrice 300,Sunday,Baoan-Longgang,11:00-12:00,7,2.600377159936479,>600m,Logistics,Entity_137
2023-08-15,3,No,Enterprise,Ent_35,Longgang,V1500,Tuesday,Nanshan-Nanshan,14:00-15:00,26,1.0112733407603214,100-300m,Consumer,Entity_188
2023-05-09,5,No,Enterprise,Ent_56,Luohu,Matrice 300,Tuesday,Longgang-Luohu,06:00-07:00,46,7.914880908402787,100-300m,Industrial,Entity_178
2023-03-12,5,Yes,Individual,Ent_46,Longgang,Mavic 3,Sunday,Luohu-Longgang,21:00-22:00,30,18.867129498162978,0-100m,Passenger,Entity_103
2023-04-18,5,No,Enterprise,Ent_90,Longgang,EH216,Tuesday,Baoan-Baoan,10:00-11:00,24,15.88152943641232,300-600m,Consumer,Entity_178
2023-05-02,5,No,Unknown,Ent_30,Baoan,V1500,Tuesday,Luohu-Luohu,19:00-20:00,40,3.15376842520245,300-600m,Logistics,Entity_149
2023-03-17,4,No,Individual,Ent_37,Nanshan,Mavic 3,Friday,Futian-Luohu,08:00-09:00,8,2.2360391803342634,300-600m,Industrial,Entity_11
2023-02-14,5,No,Unknown,Ent_53,Longgang,Matrice 300,Tuesday,Nanshan-Futian,06:00-07:00,18,7.67065950796483,>600m,Consumer,Entity_171
2023-10-05,2,No,Unknown,Ent_68,Longgang,Agras T40,Thursday,Longgang-Baoan,21:00-22:00,51,13.761788779766764,>600m,Industrial,Entity_84
2023-02-10,1,No,Enterprise,Ent_46,Nanshan,Mavic 3,Friday,Futian-Baoan,11:00-12:00,32,8.077532167018969,>600m,Logistics,Entity_7
2023-08-10,1,No,Enterprise,Ent_99,Nanshan,V1500,Thursday,Nanshan-Nanshan,09:00-10:00,33,16.363058450447777,0-100m,Logistics,Entity_99
2023-08-16,5,No,Unknown,Ent_83,Baoan,EH216,Wednesday,Luohu-Nanshan,06:00-07:00,17,8.444607911076375,>600m,Consumer,Entity_192
2023-02-14,4,No,Individual,Ent_10,Baoan,Agras T40,Tuesday,Longgang-Nanshan,17:00-18:00,26,14.335690853421909,0-100m,Industrial,Entity_29
2023-10-11,2,No,Individual,Ent_81,Futian,Mavic 3,Wednesday,Baoan-Luohu,08:00-09:00,5,3.8347317718272595,>600m,Industrial,Entity_149
2023-08-18,3,No,Individual,Ent_14,Futian,Mavic 3,Friday,Futian-Luohu,09:00-10:00,11,19.409586909540888,100-300m,Passenger,Entity_98
2023-05-17,1,No,Enterprise,Ent_76,Futian,V1500,Wednesday,Luohu-Baoan,17:00-18:00,46,5.554476780333567,>600m,Passenger,Entity_105
2023-10-06,4,No,Enterprise,Ent_8,Futian,Agras T40,Friday,Futian-Baoan,20:00-21:00,5,7.3133198986310815,300-600m,Industrial,Entity_147
2023-05-05,1,No,Unknown,Ent_82,Luohu,Mavic 3,Friday,Longgang-Baoan,13:00-14:00,42,12.652130399795565,>600m,Logistics,Entity_44
2023-09-23,1,Yes,Individual,Ent_93,Longgang,V1500,Saturday,Longgang-Longgang,16:00-17:00,53,2.2352209270540353,100-300m,Consumer,Entity_86
2023-05-04,4,No,Individual,Ent_69,Futian,V1500,Thursday,Longgang-Baoan,08:00-09:00,31,15.37436391894347,300-600m,Consumer,Entity_199
2023-06-22,1,No,Unknown,Ent_23,Luohu,EH216,Thursday,Longgang-Luohu,09:00-10:00,60,3.976713024803725,100-300m,Passenger,Entity_114
2023-04-02,4,Yes,Unknown,Ent_6,Luohu,V1500,Sunday,Futian-Luohu,21:00-22:00,48,17.011611051065465,>600m,Consumer,Entity_15
2023-08-07,5,No,Individual,Ent_37,Luohu,EH216,Monday,Longgang-Baoan,12:00-13:00,25,7.326551978469651,100-300m,Logistics,Entity_178
2023-03-15,2,No,Enterprise,Ent_38,Baoan,Mavic 3,Wednesday,Longgang-Luohu,15:00-16:00,53,2.6832875578977102,100-300m,Consumer,Entity_39
2023-03-24,4,No,Individual,Ent_35,Luohu,V1500,Friday,Nanshan-Baoan,10:00-11:00,33,19.965915546300078,100-300m,Consumer,Entity_199
2023-08-01,4,No,Enterprise,Ent_60,Luohu,Mavic 3,Tuesday,Baoan-Luohu,14:00-15:00,37,16.368061711864442,>600m,Passenger,Entity_89
2023-01-09,5,No,Unknown,Ent_89,Nanshan,V1500,Monday,Baoan-Nanshan,17:00-18:00,37,12.30000704549256,100-300m,Logistics,Entity_94
2023-06-25,3,Yes,Unknown,Ent_16,Longgang,Matrice 300,Sunday,Futian-Luohu,10:00-11:00,14,13.19566709329737,300-600m,Logistics,Entity_23
2023-04-20,2,No,Individual,Ent_47,Longgang,V1500,Thursday,Luohu-Nanshan,20:00-21:00,10,6.811485141708001,100-300m,Passenger,Entity_144
2023-04-02,5,Yes,Enterprise,Ent_98,Luohu,Mavic 3,Sunday,Longgang-Luohu,08:00-09:00,59,12.41036744442459,>600m,Consumer,Entity_32
2023-06-12,1,No,Unknown,EHang,Longgang,EH216,Monday,Futian-Longgang,18:00-19:00,23,3.819174282589415,300-600m,Passenger,Entity_106
2023-12-23,5,Yes,Unknown,Ent_70,Nanshan,Mavic 3,Saturday,Luohu-Baoan,11:00-12:00,27,17.089075988348085,100-300m,Consumer,Entity_68
2023-11-19,3,Yes,Individual,Ent_51,Luohu,Mavic 3,Sunday,Longgang-Longgang,19:00-20:00,52,17.275316653351197,0-100m,Industrial,Entity_122
2023-07-17,1,No,Enterprise,Ent_78,Baoan,V1500,Monday,Baoan-Nanshan,06:00-07:00,10,1.366559690572625,300-600m,Consumer,Entity_173
2023-10-10,4,No,Individual,Ent_37,Luohu,Agras T40,Tuesday,Futian-Luohu,18:00-19:00,38,14.82092074377087,>600m,Consumer,Entity_160
2023-12-04,3,No,Enterprise,Ent_21,Nanshan,EH216,Monday,Futian-Longgang,20:00-21:00,32,4.420239889440173,>600m,Consumer,Entity_189
2023-03-22,4,No,Enterprise,Ent_1,Futian,V1500,Wednesday,Baoan-Luohu,07:00-08:00,51,4.712856287329182,100-300m,Passenger,Entity_105
2023-07-01,2,Yes,Individual,Ent_55,Baoan,EH216,Saturday,Baoan-Nanshan,21:00-22:00,55,4.849780467181235,0-100m,Consumer,Entity_184
2023-10-15,1,Yes,Enterprise,Ent_4,Luohu,V1500,Sunday,Luohu-Longgang,18:00-19:00,39,1.7626668579157427,>600m,Consumer,Entity_200
2023-02-14,5,No,Enterprise,Ent_88,Longgang,EH216,Tuesday,Luohu-Futian,15:00-16:00,50,9.107170866770147,0-100m,Passenger,Entity_165
2023-09-10,5,Yes,Enterprise,Ent_63,Nanshan,Agras T40,Sunday,Baoan-Luohu,13:00-14:00,26,12.871807808185974,>600m,Industrial,Entity_58
2023-06-10,3,Yes,Unknown,Ent_21,Nanshan,Mavic 3,Saturday,Longgang-Futian,14:00-15:00,33,19.837117940287722,100-300m,Logistics,Entity_35
2023-08-12,5,Yes,Individual,DJI,Longgang,Agras T40,Saturday,Nanshan-Nanshan,15:00-16:00,53,15.26200961474656,100-300m,Industrial,Entity_7
2023-05-08,4,No,Unknown,Ent_47,Luohu,Mavic 3,Monday,Nanshan-Baoan,19:00-20:00,42,12.20479496423006,300-600m,Industrial,Entity_68
2023-05-03,1,No,Unknown,Ent_91,Nanshan,Matrice 300,Wednesday,Longgang-Luohu,12:00-13:00,8,10.529543604373854,0-100m,Passenger,Entity_101
2023-08-16,1,No,Enterprise,Ent_66,Luohu,Mavic 3,Wednesday,Luohu-Nanshan,09:00-10:00,17,12.84868941927121,100-300m,Consumer,Entity_74
2023-12-10,3,Yes,Individual,Ent_28,Luohu,EH216,Sunday,Nanshan-Longgang,08:00-09:00,59,7.6272954533411035,100-300m,Industrial,Entity_134
2023-12-26,4,No,Enterprise,AutoFlight,Futian,V1500,Tuesday,Longgang-Longgang,15:00-16:00,54,13.924829606020959,100-300m,Consumer,Entity_159
2023-03-15,4,No,Enterprise,Ent_39,Futian,EH216,Wednesday,Longgang-Luohu,20:00-21:00,44,10.333528554725683,>600m,Logistics,Entity_81
2023-02-23,3,No,Individual,Ent_50,Futian,V1500,Thursday,Nanshan-Nanshan,09:00-10:00,27,5.580820562988474,300-600m,Logistics,Entity_100
2023-12-25,5,No,Unknown,Ent_48,Futian,Matrice 300,Monday,Nanshan-Baoan,19:00-20:00,13,4.752623724193329,>600m,Consumer,Entity_64
2023-08-21,5,No,Unknown,Ent_94,Nanshan,EH216,Monday,Futian-Nanshan,12:00-13:00,53,16.424653257968167,0-100m,Passenger,Entity_197
2023-11-04,2,Yes,Enterprise,Ent_75,Futian,Matrice 300,Saturday,Nanshan-Futian,12:00-13:00,13,16.21108874687485,300-600m,Consumer,Entity_64
2023-08-04,5,No,Unknown,Ent_76,Luohu,Agras T40,Friday,Baoan-Futian,18:00-19:00,29,8.611702897638496,0-100m,Logistics,Entity_200
2023-03-31,4,No,Individual,Ent_74,Nanshan,V1500,Friday,Luohu-Longgang,13:00-14:00,45,10.790267736784045,0-100m,Logistics,Entity_175
2023-02-20,5,No,Unknown,Ent_2,Futian,Mavic 3,Monday,Baoan-Longgang,16:00-17:00,25,9.322238451136096,0-100m,Industrial,Entity_79
2023-07-25,5,No,Unknown,Ent_79,Baoan,EH216,Tuesday,Baoan-Longgang,20:00-21:00,13,3.9507720855579684,>600m,Industrial,Entity_8
2023-11-01,1,No,Enterprise,Ent_90,Futian,Mavic 3,Wednesday,Nanshan-Futian,16:00-17:00,16,1.141961327404613,>600m,Consumer,Entity_82
2023-12-30,2,Yes,Unknown,Ent_76,Baoan,V1500,Saturday,Nanshan-Longgang,11:00-12:00,33,10.442884950682853,300-600m,Consumer,Entity_40
2023-05-25,2,No,Enterprise,Ent_3,Baoan,Mavic 3,Thursday,Luohu-Nanshan,16:00-17:00,13,13.9355796373651,100-300m,Logistics,Entity_134
2023-11-17,3,No,Individual,Ent_21,Futian,Mavic 3,Friday,Futian-Luohu,15:00-16:00,12,14.72609622736598,300-600m,Consumer,Entity_84
2023-08-24,5,No,Unknown,Ent_18,Luohu,Matrice 300,Thursday,Nanshan-Baoan,16:00-17:00,7,4.647705874779425,0-100m,Passenger,Entity_102
2023-08-04,4,No,Unknown,Ent_70,Baoan,Matrice 300,Friday,Luohu-Longgang,15:00-16:00,35,2.0420784013764877,300-600m,Passenger,Entity_85
2023-02-13,2,No,Unknown,Ent_23,Luohu,Agras T40,Monday,Nanshan-Luohu,19:00-20:00,48,11.12318300532675,0-100m,Passenger,Entity_15
2023-06-05,1,No,Unknown,Ent_2,Longgang,Mavic 3,Monday,Futian-Longgang,15:00-16:00,16,6.407408814955854,100-300m,Logistics,Entity_184
2023-03-06,1,No,Unknown,Ent_56,Longgang,Mavic 3,Monday,Nanshan-Baoan,14:00-15:00,16,15.655884243800546,300-600m,Logistics,Entity_108
2023-04-13,3,No,Individual,Ent_92,Futian,EH216,Thursday,Luohu-Luohu,12:00-13:00,35,9.700384211504927,300-600m,Consumer,Entity_153
2023-08-01,5,No,Individual,Ent_30,Luohu,V1500,Tuesday,Longgang-Baoan,13:00-14:00,37,10.030007960726833,100-300m,Consumer,Entity_78
2023-04-29,4,Yes,Individual,Ent_98,Futian,V1500,Saturday,Luohu-Baoan,08:00-09:00,24,6.54614617749177,100-300m,Industrial,Entity_78
2023-07-07,3,No,Unknown,Ent_9,Longgang,V1500,Friday,Baoan-Luohu,14:00-15:00,29,10.898642422380206,100-300m,Passenger,Entity_158
2023-05-09,5,No,Enterprise,XAG,Futian,Agras T40,Tuesday,Futian-Baoan,08:00-09:00,23,8.369338802391198,0-100m,Industrial,Entity_16
2023-01-30,4,No,Individual,Ent_1,Nanshan,Mavic 3,Monday,Baoan-Futian,09:00-10:00,58,19.119647802760426,>600m,Logistics,Entity_153
2023-07-15,3,Yes,Unknown,Ent_62,Baoan,Matrice 300,Saturday,Longgang-Baoan,06:00-07:00,35,18.391619883392572,300-600m,Logistics,Entity_47
2023-08-23,2,No,Unknown,Ent_65,Longgang,V1500,Wednesday,Luohu-Nanshan,14:00-15:00,34,3.734023026333106,300-600m,Industrial,Entity_35
2023-07-20,1,No,Unknown,Ent_43,Futian,Agras T40,Thursday,Nanshan-Longgang,06:00-07:00,10,5.115306415166727,>600m,Passenger,Entity_46
2023-01-30,1,No,Enterprise,Ent_17,Futian,V1500,Monday,Luohu-Futian,11:00-12:00,52,16.355653810993317,>600m,Logistics,Entity_137
2023-05-03,1,No,Individual,Ent_89,Luohu,EH216,Wednesday,Longgang-Nanshan,19:00-20:00,34,16.41213867207463,300-600m,Consumer,Entity_37
2023-09-27,5,No,Unknown,Ent_31,Nanshan,Matrice 300,Wednesday,Luohu-Nanshan,21:00-22:00,18,13.945496782520102,300-600m,Passenger,Entity_151
2023-10-11,2,No,Enterprise,Ent_57,Luohu,Agras T40,Wednesday,Nanshan-Baoan,07:00-08:00,43,3.656981684380479,0-100m,Industrial,Entity_121
2023-01-07,4,Yes,Unknown,Ent_66,Luohu,V1500,Saturday,Nanshan-Longgang,15:00-16:00,9,12.872224160408816,300-600m,Passenger,Entity_80
2023-05-23,3,No,Unknown,Ent_36,Longgang,EH216,Tuesday,Luohu-Luohu,13:00-14:00,37,17.969374836073722,>600m,Consumer,Entity_127
2023-05-10,4,No,Enterprise,Ent_45,Luohu,EH216,Wednesday,Nanshan-Longgang,20:00-21:00,60,3.283175419052265,100-300m,Industrial,Entity_195
2023-04-16,4,Yes,Unknown,Ent_25,Longgang,Mavic 3,Sunday,Longgang-Futian,10:00-11:00,24,10.574610496549225,100-300m,Consumer,Entity_75
2023-04-15,1,Yes,Enterprise,Ent_49,Nanshan,V1500,Saturday,Luohu-Baoan,16:00-17:00,22,15.63294099022372,300-600m,Logistics,Entity_129
2023-12-18,2,No,Individual,Ent_98,Nanshan,V1500,Monday,Longgang-Longgang,18:00-19:00,38,13.632608471005993,0-100m,Industrial,Entity_31
2023-05-08,2,No,Enterprise,Ent_68,Luohu,EH216,Monday,Futian-Nanshan,11:00-12:00,46,15.931763028005765,>600m,Consumer,Entity_158
2023-08-05,4,Yes,Enterprise,Ent_8,Baoan,Matrice 300,Saturday,Baoan-Futian,17:00-18:00,38,16.500220108606353,>600m,Industrial,Entity_14
2023-09-25,4,No,Individual,Ent_59,Luohu,EH216,Monday,Longgang-Futian,09:00-10:00,24,3.4642167709072664,100-300m,Industrial,Entity_136
2023-01-09,3,No,Unknown,Ent_82,Futian,Matrice 300,Monday,Futian-Longgang,16:00-17:00,36,18.28161517187328,300-600m,Industrial,Entity_135
